Y,X1,X2,X3
73993152,274,388,696
651765920,767,940,904
149635200,260,660,872
11459336,322,217,164
143566269,739,203,957
22842864,414,363,152
89151910,782,755,151
640261820,748,985,869
178226916,798,602,371
10745280,120,492,182
163660110,893,447,410
392302692,618,878,723
180183160,878,331,620
545186250,882,625,989
31966704,961,108,308
307259904,697,768,574
40098960,830,61,792
450444240,783,612,940
45206910,567,238,335
61549218,954,433,149
7662080,205,584,64
8520448,83,401,256
195950816,922,592,359
351108184,872,593,679
164653398,918,657,273
155557324,962,347,466
39795840,940,144,294
54498444,698,546,143
214306560,636,405,832
2246940,30,219,342
354254040,997,705,504
3208270,851,130,29
2589840,327,8,990
36189648,792,682,67
294328480,898,482,680
2756278,626,7,629
290046180,778,430,867
144431040,240,923,652
465903072,954,524,932
41242500,225,300,611
319268184,503,998,636
80971008,248,716,456
16214016,116,336,416
357615984,919,402,968
171746960,343,569,880
11611850,850,19,719
64685088,886,432,169
190973616,452,548,771
6538875,53,235,525
264240,15,24,734
232219575,765,343,885
41290560,531,405,192
8851986,181,99,494
279619709,881,433,733
809883000,963,841,1000
121721990,389,377,830
523472879,829,967,653
57448440,894,459,140
131203800,534,702,350
12192180,273,638,70
20319327,259,379,207
44110605,633,385,181
52324206,946,103,537
621048504,818,906,838
389314560,874,580,768
87264648,666,732,179
118987044,363,722,454
154430040,610,867,292
1865430,54,987,35
88170684,282,322,971
112825192,376,929,323
66358125,753,141,625
7947639,131,963,63
7953120,21,720,526
8366112,842,552,18
69784875,899,135,575
33374880,387,88,980
63070000,952,625,106
63253872,612,132,783
214824792,741,868,334
203938240,916,920,242
21869136,414,744,71
367053120,578,980,648
69808800,816,590,145
1454850,106,15,915
1014552,216,77,61
26001500,85,437,700
94545304,497,632,301
102768750,750,189,725
212706208,989,517,416
2315040,70,159,208
54721224,999,328,167
67606704,594,694,164
271647600,886,438,700
177540672,424,717,584
255834348,822,658,473
56502770,589,265,362
52139241,809,651,99
34467748,532,967,67
18782280,45,561,744
21921390,222,681,145
157110954,286,707,777
56118282,687,94,869
44878190,779,70,823
141819660,284,685,729
11400375,505,129,175
54377730,561,359,270
101225037,179,751,753
115582082,686,289,583
11019392,394,608,46
27136692,748,261,139
535879680,896,890,672
182708064,924,856,231
35670492,156,533,429
2991540,20,683,219
49166208,938,192,273
41122809,189,797,273
7457679,79,617,153
10743337,803,787,17
248878608,587,803,528
298461240,693,485,888
347315136,469,812,912
8765250,975,31,290
122065188,422,426,679
291656754,438,921,723
277163250,930,655,455
70380000,230,510,600
9505200,75,356,356
66723381,359,963,193
325225641,767,817,519
62544960,508,171,720
19878864,304,213,307
199569062,539,998,371
12849168,38,772,438
411723520,872,520,908
49208224,556,104,851
6467025,23,489,575
84298720,211,880,454
178179988,337,644,821
190462680,444,905,474
124623930,543,389,590
111059200,128,925,938
91652652,404,819,277
160757730,419,441,870
9410520,56,255,659
17693940,913,57,340
305618071,787,821,473
35409994,101,571,614
28814729,89,569,569
258667548,547,942,502
3316000,250,829,16
17284960,305,322,176
475478640,826,780,738
2233350,75,42,709
83439100,205,433,940
4652560,935,622,8
262434744,718,426,858
6351450,230,105,263
14084070,33,670,637
205503275,575,943,379
324709308,926,759,462
29454516,243,148,819
37525824,287,192,681
113359200,317,745,480
25580646,49,582,897
117290800,475,488,506
11706506,974,101,119
488004270,949,562,915
35175826,74,763,623
97125410,422,955,241
687552960,995,732,944
203056,49,296,14
715407,163,21,209
70384050,723,354,275
90942696,699,156,834
30586329,449,81,841
949392,18,76,694
59426640,585,112,907
54251208,81,708,946
25100544,232,168,644
7143312,249,163,176
149054620,715,211,988
28950900,849,155,220
84391426,427,266,743
353168998,574,689,893
50864940,657,245,316
79910523,561,323,441
48414044,509,316,301
236392896,796,807,368
16389672,802,39,524
98726760,932,330,321
117588480,640,251,732
150399135,823,655,279
28314104,364,437,178
44042535,281,405,387
7524096,291,101,256
165715200,360,959,480
64287200,815,136,580
262015160,929,641,440
67644288,828,851,96
785680,368,305,7
147611646,273,646,837
120211800,460,843,310
351840720,869,482,840
47134818,333,186,761
268774272,786,624,548
91632250,475,505,382
19333600,845,352,65
19233500,143,500,269
64548120,364,690,257
402455040,640,754,834
209069010,534,645,607
11440520,98,130,898
9320640,584,228,70
117110280,973,590,204
231416122,553,994,421
162881355,469,685,507
44608410,110,471,861
89141712,788,857,132
480002072,643,748,998
66610656,798,148,564
24578730,366,165,407
155942622,726,759,283
9442251,427,243,91
2096680,212,989,10
6094080,920,276,24
295864086,399,743,998
447440,799,35,16
50433900,930,58,935
27324000,690,220,180
22491250,125,947,190
82711200,260,482,660
36263844,158,311,738
119951766,198,747,811
11234310,349,290,111
46720050,338,485,285
1131460,22,278,185
5148398,179,73,394
272226780,497,716,765
3122756,14,299,746
98574432,176,867,646
189525,1,665,285
10790976,124,168,518
98380360,718,806,170
39453120,927,152,280
121212,156,111,7
7197058,202,41,869
55986372,806,454,153
126615258,823,814,189
355087453,721,839,587
24513556,59,482,862
6713300,55,718,170
32237100,86,882,425
30988880,415,104,718
1129128,66,188,91
5468428,76,541,133
63443952,234,572,474
697185060,780,913,979
273526440,366,869,860
301393584,906,668,498
527136,68,8,969
9034752,346,51,512
23959375,935,625,41
9866160,284,965,36
27163836,177,522,294
329868990,878,495,759
179340203,907,329,601
525511476,838,882,711
7125690,55,302,429
48461400,285,390,436
45710756,442,623,166
28408500,354,107,750
65759904,996,524,126
23562370,211,859,130
68285952,112,657,928
92159868,173,618,862
352243570,826,493,865
185812704,672,297,931
153790560,876,210,836
3300490,599,29,190
136851300,855,302,530
136766448,923,189,784
239785280,641,835,448
58243360,784,115,646
215287215,501,601,715
22652784,112,297,681
166096656,432,573,671
12586454,151,142,587
17716920,164,195,554
197345232,812,258,942
426960632,947,581,776
641507796,849,834,906
127699852,367,578,602
3638250,35,770,135
8819712,704,696,18
66618500,740,325,277
343955220,804,719,595
11765104,229,676,76
370634880,872,440,966
81696426,321,371,686
97755924,426,259,886
106465968,981,357,304
263922620,710,841,442
562306752,916,696,882
83306562,449,867,214
132850944,327,736,552
69670620,134,545,954
141560640,247,576,995
256885538,409,637,986
49833000,588,226,375
338516640,504,946,710
769781232,902,878,972
37000656,264,142,987
66447384,134,516,961
121416840,513,485,488
6810804,539,702,18
248610516,748,969,343
464311240,916,865,586
293056064,478,833,736
45530667,203,639,351
77870068,262,859,346
108230760,198,905,604
239885998,373,943,682
264484314,498,989,537
106988400,450,904,263
3530560,472,220,34
22682850,305,370,201
136419250,550,565,439
577057500,750,927,830
270829272,861,328,959
16674372,158,286,369
616900000,995,1000,620
196596708,789,809,308
32887371,451,669,109
64008800,496,290,445
50643396,261,716,271
19807788,97,858,238
128993568,506,678,376
103010400,342,600,502
109662300,495,530,418
40890069,333,183,671
154839708,543,801,356
87772594,403,331,658
245191056,737,464,717
1491210,263,42,135
21260880,162,193,680
544050,31,195,90
261186388,947,361,764
60056166,401,687,218
45732525,479,201,475
61556625,915,299,225
167839944,773,664,327
211896432,387,561,976
53596720,304,953,185
184265000,269,1000,685
256431600,950,276,978
89736732,948,227,417
208438230,715,631,462
714544,296,34,71
23574498,267,131,674
42348020,871,884,55
34717296,142,488,501
255845590,838,671,455
102411728,157,944,691
24995796,217,662,174
13538448,296,63,726
91382400,668,190,720
231919248,438,968,547
45488736,114,652,612
320237024,901,766,464
79085020,505,188,833
71453040,844,996,85
297231760,376,805,982
8477784,24,801,441
45248040,237,215,888
12866364,186,378,183
84875040,296,590,486
224120092,469,772,619
78874900,215,830,442
55012377,701,101,777
506731368,741,818,836
125437068,708,219,809
186774720,769,368,660
17019784,424,293,137
254584539,909,297,943
770247,549,61,23
151887450,970,803,195
11020680,121,828,110
12403000,500,314,79
281321832,759,428,866
19762471,229,409,211
105917598,438,873,277
9965494,163,154,397
8900100,25,396,899
20427030,338,85,711
107030784,926,168,688
80769150,675,231,518
171019380,290,739,798
35130004,937,91,412
12107784,312,257,151
18921720,86,570,386
41122540,305,148,911
205793280,560,957,384
32656320,340,414,232
460443555,561,897,915
108559920,266,537,760
8671500,423,500,41
4425600,600,16,461
86200200,408,313,675
117666945,187,885,711
37281344,589,989,64
216627876,279,998,778
16724884,254,73,902
1425840,39,80,457
33027400,70,620,761
21140710,271,290,269
12835072,362,128,277
97344837,549,233,761
17445504,362,64,753
141176448,288,854,574
271399410,531,631,810
4408480,934,944,5
70272678,114,749,823
8008912,482,134,124
49940800,455,160,686
2048670,927,34,65
271851228,324,913,919
70309620,740,459,207
33268224,704,88,537
62487504,993,437,144
989016,98,12,841
6467580,261,295,84
61624314,999,414,149
243762882,519,814,577
291949440,848,755,456
557164170,883,855,738
2849424,184,178,87
12788828,629,26,782
74389536,208,358,999
30775140,45,942,726
726543090,870,897,931
39608625,75,553,955
402821292,764,971,543
58454550,539,723,150
17364600,450,44,877
50378625,375,649,207
63763200,800,738,108
431522910,546,819,965
71449560,727,168,585
459349814,931,547,902
77388425,853,475,191
159015786,631,291,866
154007224,746,292,707
442411412,964,839,547
220561461,619,747,477
209205882,438,727,657
344454682,473,757,962
244657098,714,999,343
7498972,26,499,578
59421600,150,504,786
115475976,792,371,393
102824997,233,473,933
66833840,674,370,268
52453566,438,209,573
153456615,831,947,195
39969974,341,569,206
111454200,866,300,429
13398420,730,42,437
50120298,107,491,954
46161280,316,332,440
1355940,30,81,558
135798560,508,652,410
100200800,617,400,406
38012360,194,970,202
180772140,844,545,393
20084820,204,203,485
4476160,269,130,128
641389032,774,929,892
32380920,264,255,481
4720980,933,220,23
200715970,367,910,601
88542252,191,978,474
961704,722,37,36
34923525,85,645,637
295857144,792,521,717
578253504,928,697,894
187339392,317,912,648
409798536,812,722,699
88451440,865,166,616
27129264,604,788,57
47139840,320,837,176
97879208,296,487,679
57997082,209,821,338
46435896,92,719,702
322718838,471,722,949
53474742,738,249,291
242267480,988,791,310
12512070,81,813,190
8479548,133,308,207
168263568,666,396,638
21328736,236,158,572
103288686,479,433,498
566018937,759,751,993
110821065,823,141,955
50385870,909,482,115
439644990,769,646,885
10727640,405,473,56
194740,1,364,535
185131008,576,648,496
111278250,685,722,225
291276216,422,924,747
8659200,82,160,660
262758717,423,673,923
21983168,778,883,32
348363060,940,393,943
15409368,303,163,312
84637286,541,874,179
262999728,591,762,584
14028916,346,209,194
35328000,276,256,500
24246432,112,513,422
47229728,196,331,728
37650780,855,404,109
42294000,200,530,399
1779400,310,205,28
17089380,33,548,945
315913004,641,974,506
37465468,659,466,122
234788134,326,959,751
190180550,457,574,725
22959300,406,150,377
10485504,369,32,888
17002720,340,329,152
53446250,338,625,253
352929595,479,989,745
69601427,373,427,437
63929820,355,258,698
164439072,504,477,684
2372568,258,76,121
695540,20,83,419
18680724,881,38,558
75192842,379,437,454
6814185,127,365,147
735984915,921,883,905
108782205,987,329,335
284979860,380,869,863
328133290,698,563,835
264460020,363,998,730
65320230,691,137,690
161641550,665,545,446
58100,83,2,350
34009470,694,99,495
42603176,713,388,154
132119520,683,744,260
186157647,873,349,611
92309040,954,410,236
193945632,956,948,214
43009920,655,456,144
42120866,782,883,61
415133440,472,920,956
461850480,742,910,684
215087400,426,561,900
8884440,667,20,666
148715520,309,940,512
24775168,664,352,106
3315816,14,516,459
281832210,673,423,990
38973678,303,146,881
25456704,91,564,496
150268338,647,621,374
62570400,580,290,372
250600504,539,653,712
599432400,756,881,900
546295880,766,845,844
22224384,192,168,689
47374320,163,560,519
16011738,906,411,43
29055400,94,550,562
21105904,691,166,184
65000787,331,201,977
111936825,147,825,923
30650400,172,216,825
4885380,18,830,327
151792000,1000,424,358
183077250,830,255,865
127890048,274,624,748
19415335,115,197,857
261531424,826,616,514
18064970,809,55,406
50544000,375,384,351
117241218,834,141,997
74616420,732,185,551
31194780,113,860,321
501250120,959,895,584
162834336,518,444,708
16720045,101,565,293
14847490,157,98,965
165669000,588,322,875
38003472,156,606,402
32586762,949,354,97
5715360,189,126,240
43054605,297,395,367
134877600,220,786,780
46185360,312,565,262
144121950,315,755,606
257230512,528,777,627
108048402,209,746,693
364648040,719,620,818
3238704,952,7,486
13044480,640,258,79
119572128,936,436,293
190855973,977,473,413
98869032,712,139,999
41442192,209,216,918
98815608,596,183,906
24435400,319,100,766
139749672,746,466,402
281282688,724,608,639
70072992,144,606,803
175212240,588,940,317
214817280,384,830,674
130564500,965,150,902
1767840,381,10,464
151306272,351,709,608
195712000,556,550,640
36326400,480,88,860
428390140,778,790,697
90075300,727,354,350
180119210,529,395,862
1527372,693,76,29
212060520,301,824,855
45893640,219,806,260
108882120,358,444,685
347054400,626,900,616
15300,450,34,1
2105400,968,15,145
32572351,217,409,367
32294700,443,108,675
329420,181,13,140
7776000,144,675,80
6367896,634,81,124
15888285,731,23,945
216645,143,101,15
22658592,499,129,352
65143068,487,852,157
78466860,90,878,993
10281824,233,394,112
289496592,967,924,324
22282056,62,894,402
221811668,823,949,284
95630040,164,589,990
325524304,742,488,899
103451088,386,312,859
23540580,314,630,119
11631204,156,87,857
190797750,593,375,858
258541561,521,733,677
327246267,947,687,503
33894525,401,483,175
7986592,332,194,124
179426160,765,548,428
2846640,145,48,409
306230904,678,849,532
350161920,510,894,768
331636718,422,857,917
679000,140,97,50
126744858,943,342,393
2261250,134,625,27
332350536,859,564,686
36264960,360,787,128
466133685,939,505,983
331378780,599,995,556
26569620,71,891,420
2630232,36,82,891
34518510,815,181,234
500180886,939,909,586
604420635,915,793,833
148429352,502,766,386
138684480,571,759,320
182699440,266,770,892
25050201,517,93,521
80146260,486,690,239
98518800,447,290,760
401812152,734,931,588
133051248,243,816,671
22971620,79,868,335
107147520,786,568,240
96815268,979,164,603
6854820,859,35,228
216298368,286,832,909
106794750,750,151,943
14967480,68,290,759
147282408,889,767,216
165695680,479,376,920
234322512,291,853,944
443406150,925,538,891
417816630,567,957,770
532602864,766,888,783
131947200,595,630,352
6668675,425,221,71
262218348,609,677,636
390700895,635,893,689
13077366,818,219,73
234714144,593,868,456
1412460,19,413,180
263296,121,34,64
98013720,633,245,632
316548584,937,349,968
83868960,916,654,140
476820176,784,713,853
114927873,619,597,311
119848000,422,710,400
510019398,678,791,951
3132675,51,975,63
81644115,863,595,159
99621600,620,780,206
209609373,807,529,491
3820368,118,57,568
49159680,692,240,296
463506420,806,661,870
74973240,970,684,113
17873667,159,707,159
9829043,547,119,151
67550164,317,319,668
233832825,631,549,675
3024999,563,27,199
32658416,152,721,298
128442720,645,889,224
61629568,143,481,896
10978632,318,42,822
407950950,571,866,825
661366402,986,817,821
13144257,79,417,399
53459472,983,66,824
5975500,20,703,425
329550375,505,825,791
401447200,686,760,770
14228325,985,15,963
165648000,420,800,493
28877420,143,460,439
76992916,164,539,871
6090048,388,16,981
12304448,832,23,643
306330756,673,996,457
10105260,502,33,610
165747708,749,683,324
2697240,338,19,420
134320508,518,409,634
77183106,362,923,231
32873472,738,58,768
38121950,431,305,290
97458600,618,380,415
163234400,566,400,721
237784950,425,702,797
657375768,882,958,778
30972396,182,678,251
1079000,166,13,500
208571674,697,314,953
144734580,619,270,866
48325024,127,517,736
43975785,201,235,931
160077960,914,417,420
30486434,479,121,526
148416450,975,917,166
349414560,817,972,440
10980576,568,358,54
5847072,616,84,113
33818400,770,80,549
25410160,244,127,820
159455010,715,682,327
90760824,963,693,136
5249772,243,22,982
221764424,773,763,376
243769824,667,864,423
55814400,128,475,918
1224816,152,237,34
844520,5,491,344
243464480,673,532,680
3564448,667,334,16
1123200,416,20,135
7999264,67,164,728
107726444,658,751,218
32934216,602,141,388
16796000,1000,442,38
70411104,534,268,492
222400386,989,279,806
241572672,639,704,537
26637380,110,706,343
7537376,88,644,133
68851428,141,668,731
150858000,867,174,1000
35226380,595,164,361
5840256,32,681,268
13961472,371,672,56
1494720,270,16,346
6708900,95,132,535
21368620,35,767,796
10609080,633,419,40
4841100,326,225,66
1804000,25,820,88
84615300,847,675,148
37514557,103,379,961
113405061,903,233,539
120895470,738,201,815
175439858,583,397,758
52942426,526,401,251
105622110,330,477,671
115410072,562,314,654
5588352,392,324,44
138240396,644,391,549
141480526,971,358,407
264089496,713,488,759
2024734,113,289,62
7743652,797,694,14
62208406,221,487,578
178182288,368,711,681
9100422,141,694,93
9475488,792,997,12
99971393,683,743,197
59152790,127,991,470
42895205,101,841,505
126418992,372,916,371
40971539,679,727,83
176473080,753,868,270
465899000,791,775,760
11645040,401,660,44
163280256,436,664,564
304077710,745,437,934
382613028,932,519,791
71746780,490,179,818
94673040,436,770,282
517055590,643,829,970
19054992,44,956,453
109664178,382,433,663
173988000,972,250,716
349253175,925,381,991
105348768,703,336,446
12734624,409,139,224
65310336,784,534,156
192021696,346,656,846
644639688,924,791,882
320277569,373,953,901
20869200,527,44,900
23271768,897,564,46
20700000,90,500,460
181231050,715,710,357
111702672,216,878,589
103746852,612,363,467
7924890,758,41,255
27914040,88,795,399
250101342,758,601,549
50161152,339,578,256
55597888,746,137,544
11682000,295,176,225
21884898,213,287,358
69283320,430,174,926
14905728,114,192,681
31810104,337,276,342
87573907,361,367,661
341270985,977,803,435
16941870,55,942,327
20231475,137,825,179
188412420,434,870,499
46820040,118,510,778
428433300,900,729,653
1762560,270,68,96
248178627,513,607,797
85344840,742,180,639
219579360,273,914,880
36970752,483,416,184
329260624,748,796,553
28532754,177,802,201
1209618,177,34,201
229329000,996,307,750
144672210,258,733,765
453897834,922,507,971
61849710,263,670,351
37327486,763,122,401
268012800,660,846,480
208531260,882,666,355
103240560,118,951,920
318585540,798,415,962
158962902,511,373,834
328041738,978,909,369
80238380,652,755,163
214252360,805,646,412
17972500,395,50,910
11431875,525,25,871
107090802,837,703,182
12243452,58,353,598
74388600,660,130,867
452443080,835,844,642
30577470,539,310,183
215154576,728,842,351
440108940,956,653,705
136899840,352,840,463
599654,194,281,11
7843920,203,46,840
271640625,475,625,915
41283750,125,654,505
31027437,529,147,399
5512698,398,513,27
14391000,260,75,738
276671024,889,367,848
847800,150,9,628
42472884,246,998,173
44566272,276,232,696
8265855,485,897,19
405217314,643,669,942
20323380,415,66,742
82018632,381,379,568
144660600,189,890,860
13226752,224,671,88
106453919,517,611,337
52541775,759,355,195
194072760,378,796,645
32048450,889,175,206
521966508,732,721,989
218151760,284,995,772
4446948,12,649,571
11762953,109,347,311
3859164,387,36,277
140849520,826,696,245
140509500,500,849,331
16863000,750,73,308
102863475,715,345,417
133394944,664,344,584
392055326,923,442,961
231191415,663,567,615
4271626,113,41,922
193244480,820,824,286
135665620,685,268,739
201893184,984,618,332
343095200,788,700,622
16726176,239,216,324
47402641,559,593,143
121971564,418,559,522
18745856,188,328,304
43066100,110,658,595
7357636,22,494,677
6449550,31,475,438
32659548,733,564,79
219671382,357,857,718
16107520,572,176,160
101238694,977,526,197
80835600,530,372,410
15076416,248,894,68
247096824,571,741,584
6682,1,514,13
101585400,536,665,285
522911100,953,775,708
32440512,208,317,492
93069600,475,208,942
26566276,242,131,838
423096982,913,553,838
4310568,411,57,184
71825000,845,1000,85
465381000,900,623,830
6450480,306,40,527
387926280,805,776,621
9828546,39,329,766
83353000,779,1000,107
135336677,503,931,289
18384240,620,353,84
21796080,985,461,48
8018584,868,31,298
43089900,70,710,867
65829280,880,662,113
10992321,23,837,571
278545000,565,680,725
243595737,957,527,483
59825898,759,522,151
76734162,762,603,167
13931560,460,38,797
215290800,300,948,757
2246454,21,126,849
4646888,436,146,73
2576000,175,46,320
20490704,377,344,158
534242280,715,764,978
7930377,421,21,897
14526432,344,108,391
12634405,371,35,973
139659399,619,473,477
4582080,370,258,48
173365920,546,810,392
212032782,823,734,351
112764960,678,264,630
68038800,600,118,961
199189888,776,976,263
11781120,780,472,32
457953736,548,982,851
70996352,826,158,544
106845825,925,139,831
414417504,499,844,984
88832256,184,752,642
233198073,387,613,983
182457792,396,993,464
74599825,85,919,955
49860468,101,756,653
313200,145,9,240
93625176,786,388,307
46497024,96,651,744
336382368,842,492,812
336620400,725,816,569
8540370,94,673,135
180992000,512,707,500
24836496,482,226,228
487634868,966,714,707
4769120,727,40,164
28441395,461,457,135
921375,195,63,75
335020224,602,744,748
318367170,911,706,495
260578560,528,496,995
14218800,204,82,850
138861015,631,255,863
623899840,824,823,920
23974656,456,992,53
20629245,357,635,91
2084880,357,146,40
222727830,838,377,705
252967616,919,374,736
55080480,91,624,970
50646856,722,247,284
141629170,529,410,653
16998288,92,692,267
10975242,382,61,471
49146020,658,770,97
127491875,875,905,161
13401372,537,734,34
44754780,205,966,226
136847709,447,779,393
18450960,464,55,723
3874185,753,735,7
5500880,20,532,517
312422292,747,546,766
10115904,19,708,752
4934358,639,99,78
42210,67,3,210
125811840,966,220,592
27454224,336,101,809
6021108,849,197,36
79802318,782,131,779
111624352,554,392,514
76554720,716,792,135
116316200,385,415,728
200418624,432,588,789
6266925,35,519,345
46618110,315,434,341
200575248,323,816,761
136873776,359,676,564
49535069,103,593,811
428632050,595,885,814
37275084,119,339,924
127452698,229,661,842
39562250,329,130,925
351310140,905,492,789
182051496,397,772,594
52843752,533,729,136
26946262,973,61,454
1591744,304,374,14
34680960,669,640,81
103774,53,979,2
220367556,433,844,603
100758048,577,321,544
76662900,827,412,225
75940200,378,350,574
384158000,500,802,958
42029715,123,455,751
20548,11,934,2
663469200,925,816,879
27337002,462,79,749
622719630,767,873,930
40617094,854,239,199
152988066,462,731,453
745481056,992,853,881
96298965,315,833,367
558960,340,137,12
221416840,718,907,340
544787100,650,913,918
197222400,856,768,300
129302810,910,151,941
22608000,75,640,471
42942012,92,991,471
294294,91,231,14
83730312,564,327,454
22071168,128,207,833
249356250,990,325,775
50454824,56,989,911
10357516,26,818,487
195264,54,4,904
12067380,955,234,54
89526060,654,351,390
507971828,763,806,826
583416,2,444,657
110765760,420,622,424
284926086,921,337,918
122425360,674,478,380
482835680,712,820,827
409200,240,5,341
154064120,329,920,509
121578288,442,584,471
56142927,261,857,251
124648944,904,686,201
25635660,697,613,60
117002160,748,220,711
740192544,854,926,936
94500,875,2,54
264089382,307,922,933
48095460,615,294,266
294119280,469,804,780
441861120,892,774,640
218718822,881,483,514
9220640,248,260,143
3898791,611,9,709
77880660,377,939,220
128536128,252,568,898
107437446,618,501,347
10530520,526,770,26
100723419,379,459,579
83621888,152,614,896
285323840,488,622,940
417394432,988,943,448
64138800,660,452,215
25702215,357,605,119
8418828,282,59,506
464830,94,43,115
71491680,864,95,871
34820960,367,160,593
8083208,107,142,532
38792952,264,261,563
28068768,884,294,108
137552800,392,580,605
19080810,977,558,35
16672854,174,341,281
206365536,684,967,312
222546240,581,560,684
82591936,608,626,217
107818074,481,378,593
35145495,69,945,539
74927772,153,764,641
7270926,97,806,93
195095221,383,859,593
32032280,826,554,70
289520,470,44,14
43132409,367,211,557
42333225,291,253,575
2359764,59,101,396
13879824,303,409,112
534551550,934,975,587
51543100,245,785,268
96267192,148,911,714
158994000,1000,803,198
4547900,730,14,445
551227040,952,655,884
123512928,616,651,308
521353350,930,843,665
4142220,51,310,262
501272744,931,856,629
102108160,740,308,448
133553868,443,679,444
27632080,212,980,133
36545104,452,493,164
61667840,520,436,272
145808361,549,761,349
62421280,530,272,433
211074567,341,901,687
11019768,284,87,446
76622400,408,300,626
483544971,591,999,819
21889200,145,185,816
374207457,681,983,559
106148790,537,330,599
590078972,931,821,772
138758296,734,566,334
165041712,306,594,908
264448800,880,945,318
19667232,103,459,416
117823095,949,445,279
6981480,492,430,33
43407760,535,922,88
77653760,515,992,152
199110912,546,592,616
119469720,859,732,190
119423360,644,610,304
16192028,829,514,38
322859376,908,498,714
84633864,938,438,206
51610416,309,584,286
46512180,858,278,195
241315000,578,625,668
186041860,358,662,785
162225906,419,519,746
19482694,539,62,583
223881840,819,402,680
63525400,820,122,635
342293600,802,485,880
32613840,719,56,810
99291150,342,525,553
242055930,915,698,379
13143810,215,886,69
13630232,319,49,872
202608,134,3,504
239159000,769,622,500
2569560,380,483,14
1481584,4,884,419
18618138,202,539,171
229156521,667,957,359
37992500,91,668,625
233443360,839,592,470
39809600,320,179,695
246725755,541,985,463
70862676,241,321,916
797127744,856,964,966
2728530,90,71,427
118861834,929,962,133
12671064,42,372,811
21763456,377,328,176
25557120,696,765,48
4563960,24,521,365
16080350,173,338,275
616032144,728,954,887
351844584,973,488,741
14680120,52,545,518
24679512,51,564,858
255954244,442,931,622
285415712,557,956,536
74194848,447,312,532
9463410,869,30,363
28298362,958,109,271
12575884,151,886,94
146281175,491,701,425
170937,487,1,351
150983829,789,681,281
44147706,263,554,303
154016352,723,672,317
3905200,650,8,751
18242112,448,277,147
80625220,145,884,629
108256680,510,294,722
259725648,546,613,776
85007000,169,503,1000
168058800,342,702,700
508860,55,771,12
140218360,410,772,443
5371432,358,44,341
213995320,935,536,427
201831300,627,370,870
1435763,7,443,463
52785,51,9,115
98673876,126,834,939
96542676,353,321,852
169950000,660,625,412
127153800,940,270,501
66639349,161,599,691
982422,42,113,207
37281472,53,758,928
3725370,106,781,45
3535000,50,505,140
9726621,107,579,157
49696722,678,461,159
151268238,163,981,946
30713256,81,888,427
144525500,875,476,347
51852045,133,705,553
217642100,667,502,650
20212000,500,163,248
538610358,902,793,753
314564450,725,802,541
3684000,921,800,5
25330422,67,786,481
8191359,33,291,853
410323550,637,650,991
10861776,289,54,696
1587200,40,40,992
81967200,150,833,656
93510648,202,693,668
146624140,494,886,335
188022060,419,831,540
259310961,479,661,819
31280922,186,183,919
97992864,948,584,177
271379456,664,496,824
59853800,200,829,361
143076675,345,595,697
30538600,265,860,134
74225088,449,252,656
368528256,912,904,447
33558000,235,280,510
86433480,777,412,270
529653179,803,983,671
229113248,574,808,494
1000377,63,79,201
4698450,985,53,90
53685072,433,378,328
5452920,20,561,486
104977422,242,471,921
26147040,380,282,244
35733280,80,514,869
121357750,475,290,881
62924568,764,371,222
145394200,700,697,298
15269760,660,24,964
968940,2,630,769
191256472,869,671,328
36877896,498,204,363
4875780,42,247,470
1984444,68,379,77
271813833,459,691,857
90388467,279,923,351
16833456,556,36,841
42777930,95,897,502
92644560,324,986,290
127141539,841,939,161
38849140,902,146,295
152636250,303,775,650
22679920,95,347,688
8429224,751,23,488
54058932,732,309,239
148661568,948,242,648
26862192,756,94,378
27757527,161,569,303
118500148,358,439,754
88899111,861,381,271
41866204,307,331,412
67951440,772,652,135
154470560,592,538,485
155558326,229,847,802
252682612,686,914,403
43911532,526,469,178
133293872,937,272,523
91531648,134,832,821
1580250,70,35,645
2661120,10,672,396
38367810,643,221,270
115521688,967,274,436
199302286,734,461,589
10248000,976,875,12
20318688,402,312,162
757890900,844,921,975
41239671,583,219,323
43710570,178,459,535
94261366,727,538,241
152115600,400,637,597
159406620,580,317,867
63876060,556,999,115
62063430,629,759,130
457939440,620,977,756
414317280,624,670,991
21276180,170,153,818
401504168,962,604,691
737468252,926,982,811
750233120,884,980,866
46949580,268,255,687
83392288,712,356,329
28328916,129,341,644
416082008,766,593,916
70845720,440,191,843
10586667,157,169,399
2483386,47,58,911
207071832,696,629,473
47064900,359,228,575
207587926,707,491,598
55711773,309,299,603
20112862,341,766,77
89123892,311,334,858
11970576,857,36,388
260959932,639,772,529
24806196,118,458,459
197424120,620,727,438
123237450,378,567,575
7418880,161,576,80
195830492,814,487,494
43240428,821,209,252
29348352,864,44,772
87461640,552,315,503
23128560,260,706,126
129830400,644,350,576
2571855,109,121,195
327546450,990,345,959
7967232,336,741,32
56639616,242,276,848
4557168,792,14,411
1337866,19,646,109
17619840,285,128,483
5444964,93,204,287
17692920,236,255,294
96644878,319,586,517
6145192,349,62,284
14963072,464,556,58
319035090,901,407,870
6922230,255,277,98
461217692,953,908,533
188429472,336,957,586
53374464,416,729,176
118970208,567,664,316
36574704,499,144,509
144744696,318,457,996
4284576,108,171,232
70501440,920,124,618
19825795,101,913,215
