Y,X1,X2,X3
166964,1,356,469
20741400,300,414,167
26123175,351,229,325
88774508,887,131,764
16244928,316,408,126
10663380,260,93,441
146464948,773,938,202
81510988,884,211,437
22799540,785,137,212
194238000,550,436,810
68803020,297,429,540
287941280,968,535,556
12328992,592,26,801
143875420,340,559,757
111883392,394,986,288
243542000,884,380,725
129999222,447,302,963
96706896,386,438,572
101053680,390,661,392
474547304,692,854,803
121251075,775,431,363
148838910,617,935,258
3908232,93,103,408
114650900,586,650,301
28677090,598,115,417
190206128,812,314,746
36732348,97,804,471
50751112,718,862,82
113472576,742,432,354
19544880,185,213,496
19043820,439,45,964
53323200,90,644,920
55694892,246,502,451
13515597,753,31,579
104934510,489,933,230
19596421,311,481,131
71605110,807,190,467
20627460,642,270,119
120606871,151,943,847
33785040,717,620,76
495616,16,484,64
19275932,284,227,299
38434110,221,310,561
1303810,541,241,10
204843882,727,302,933
261219840,672,904,430
366596230,583,910,691
22374975,255,763,115
613011440,817,904,830
34688460,478,177,410
38567555,923,61,685
33160614,502,291,227
207973818,333,942,663
9250416,966,252,38
287470765,493,839,695
37744260,226,879,190
127677060,810,378,417
68971986,642,173,621
118290480,924,185,692
20175360,320,111,568
210155952,647,606,536
72774000,780,150,622
228220608,704,359,903
61644730,914,235,287
247831440,782,760,417
198467010,493,497,810
152043258,382,733,543
26742600,895,180,166
12808488,174,478,154
13036254,87,154,973
35523810,126,499,565
10225320,148,470,147
96058337,541,277,641
154761380,739,370,566
171803700,591,475,612
173245572,564,969,317
16782990,147,233,490
326101968,524,879,708
89932842,211,877,486
9449376,766,16,771
97981380,483,644,315
131502480,255,772,668
149119488,864,938,184
394700184,724,977,558
66465564,638,358,291
30850281,171,847,213
55741062,762,331,221
109688194,887,511,242
1124640,110,24,426
184217600,400,896,514
129484850,757,550,311
13425020,245,103,532
63931430,802,149,535
135127200,142,975,976
492855250,635,950,817
157584434,797,487,406
32138728,92,634,551
68616600,988,75,926
35487144,198,518,346
19068777,199,273,351
123110624,631,416,469
142963968,917,672,232
5917880,10,751,788
11203200,288,100,389
305088630,914,385,867
517563222,649,843,946
6461550,173,498,75
41824890,526,135,589
639604,862,742,1
77751000,652,375,318
80036544,868,113,816
302505,201,35,43
571143414,997,622,921
99668128,458,469,464
81993030,267,410,749
13874484,372,151,247
115414200,580,201,990
17446650,345,778,65
683607888,873,898,872
447096384,882,992,511
243241068,889,906,302
211197437,451,569,823
104251112,118,908,973
439431696,836,558,942
5673264,181,48,653
6858750,31,590,375
615831069,789,937,833
13781650,326,445,95
264976712,754,539,652
159155724,658,546,443
606766626,823,738,999
1209234,13,419,222
23203180,154,610,247
6067308,228,89,299
13676544,954,512,28
226049320,772,658,445
84670740,126,902,745
166418304,424,962,408
5224500,50,135,774
539068038,794,831,817
135215800,965,620,226
103150989,249,603,687
246986880,460,658,816
796984815,965,863,957
351483270,914,827,465
93720,71,44,30
4101416,446,484,19
2737728,582,672,7
211818669,389,779,699
157839750,725,590,369
34175427,87,533,737
26360600,475,991,56
449645196,581,858,902
370476180,915,621,652
107892000,444,360,675
252403200,800,626,504
9691188,23,962,438
19837596,167,228,521
2715309,171,201,79
3203172,342,669,14
597072742,809,886,833
103064,26,4,991
685604934,993,967,714
209655264,932,273,824
298254528,923,576,561
24812214,354,589,119
178873350,865,915,226
124018434,747,257,646
663600,100,79,84
3616920,918,197,20
43498980,790,207,266
40113180,95,666,634
21348600,170,138,910
90552,924,7,14
11586960,720,19,847
34307328,88,786,496
66245914,917,881,82
554031360,943,816,720
16777475,475,209,169
214984287,729,651,453
191457328,661,344,842
164057684,833,929,212
122036992,287,604,704
159721884,452,497,711
113697756,738,317,486
3759912,206,702,26
19465095,195,577,173
16459016,589,28,998
298964880,991,419,720
68964690,554,645,193
60245148,582,709,146
42500400,856,662,75
21086364,767,237,116
40039320,652,890,69
102556350,373,585,470
6589464,42,244,643
182723472,708,321,804
16815114,54,513,607
74978176,314,416,574
111518784,843,192,689
121359612,836,159,913
288742630,869,446,745
200075584,544,614,599
21001365,231,957,95
50111145,619,105,771
59024256,978,184,328
22172578,67,337,982
125542560,620,236,858
45307647,999,217,209
31583290,295,538,199
49764604,727,436,157
70385496,344,283,723
11532888,36,642,499
112035392,368,524,581
1823346,29,998,63
723295872,816,936,947
64758000,100,753,860
1762720,736,5,479
469726072,991,662,716
3533712,809,42,104
96520617,823,747,157
61247740,655,388,241
122197950,579,315,670
278099325,525,621,853
41963856,752,627,89
481673535,861,881,635
105959808,456,752,309
260128440,715,489,744
5164992,126,366,112
16212504,868,66,283
77861088,912,162,527
47947860,123,534,730
4749262,62,217,353
251526135,435,731,791
36846232,692,79,674
239397872,361,868,764
199661490,745,378,709
23652750,517,183,250
18619335,427,171,255
345464,199,56,31
46265310,441,269,390
26534520,108,622,395
19513548,54,526,687
68216896,766,176,506
144023745,799,591,305
52994576,197,688,391
17031668,268,103,617
8047998,302,987,27
200754530,986,215,947
5975424,104,171,336
147443040,285,544,951
233403950,857,419,650
289271364,699,674,614
383795820,674,999,570
1825320,212,70,123
11780076,121,427,228
327253839,781,709,591
123252624,701,528,333
187391000,365,850,604
51452064,339,306,496
80331525,475,171,989
65206728,597,296,369
2886092,737,11,356
60086235,355,669,253
3720750,41,125,726
108632147,559,373,521
127783285,805,181,877
144508171,751,997,193
89937540,630,927,154
8312500,25,875,380
311243240,727,973,440
2716560,140,882,22
18624690,799,30,777
3726000,207,250,72
88952216,479,556,334
33557328,567,548,108
222235400,950,466,502
423294582,857,862,573
318047695,497,977,655
45695830,778,691,85
12235680,464,90,293
120408750,525,275,834
30187920,51,784,755
129420538,463,827,338
272309340,634,618,695
377064576,483,912,856
475525116,583,978,834
199213632,981,334,608
73724292,538,207,662
17598555,449,117,335
17083040,65,344,764
150261228,533,382,738
130459760,584,502,445
22187200,784,100,283
5607063,31,231,783
57912030,465,198,629
182623680,960,919,207
8789410,614,35,409
214561556,979,748,293
61537144,764,206,391
17715360,136,835,156
59127320,679,311,280
29506356,974,99,306
62994750,250,273,923
27043992,318,114,746
3478370,790,259,17
43911000,175,738,340
66514175,173,455,845
139022532,748,579,321
725187360,905,816,982
183416880,551,730,456
128509804,823,758,206
4003920,40,402,249
288175680,716,720,559
60324485,565,191,559
118090665,591,385,519
170049456,486,478,732
162005760,410,504,784
200831488,572,832,422
109804680,694,586,270
163590720,956,186,920
2244984,21,322,332
12998064,578,24,937
64319670,729,519,170
47725200,150,982,324
209686356,961,638,342
117170328,341,556,618
164966337,939,373,471
37866860,149,388,655
151369748,794,958,199
237153184,656,542,667
130375224,489,322,828
339630432,732,472,983
5246802,803,594,11
134019200,560,965,248
12826800,700,509,36
245046648,399,616,997
2425764,276,47,187
263804376,717,452,814
57794679,499,757,153
12593172,226,74,753
32121408,44,908,804
44607888,338,351,376
42628608,638,96,696
12188120,790,76,203
62637680,841,76,980
373652154,573,866,753
7959315,663,245,49
357408,32,153,73
226647564,286,807,982
232055712,976,357,666
272662369,893,371,823
296226030,785,577,654
80091648,764,819,128
62801154,769,234,349
56574810,515,359,306
100224768,362,721,384
13202352,81,668,244
16249376,583,268,104
47632704,294,664,244
360820222,931,434,893
254046132,934,414,657
426924420,780,593,923
212754480,655,536,606
31784220,578,195,282
443297600,601,800,922
4540240,824,19,290
14458100,887,815,20
49602294,153,581,558
45304344,123,596,618
13717935,777,165,107
35546805,987,735,49
68586966,966,343,207
122161116,242,833,606
452468352,692,973,672
42245550,190,405,549
261696,12,376,58
20796730,206,305,331
23170353,543,601,71
63662976,312,436,468
4856320,280,542,32
31527596,668,109,433
15088437,63,299,801
32765460,510,706,91
150232110,215,762,917
40191774,933,238,181
103344400,295,580,604
43782344,68,986,653
43879236,131,618,542
263263176,619,716,594
3901212,21,274,678
80159256,584,303,453
287249490,939,990,309
412776,351,4,294
55980288,364,864,178
382250960,728,910,577
29521800,420,990,71
9773400,537,50,364
54934982,641,587,146
93590368,794,424,278
141830402,211,722,931
247711968,456,812,669
3935880,261,580,26
28843980,411,290,242
37032660,404,105,873
13095822,526,193,129
280525500,646,450,965
239930240,704,865,394
75472020,827,270,338
78247680,320,852,287
7978902,849,74,127
1650420,519,5,636
139651820,649,530,406
265783812,861,458,674
8926720,634,880,16
66217620,147,505,892
8801325,177,255,195
51461136,857,72,834
130894218,683,273,702
182436240,678,280,961
318729492,538,621,954
82963440,177,630,744
1561700,388,7,575
202686000,925,264,830
91701828,551,828,201
14741380,191,170,454
862500,2,750,575
4303728,228,66,286
162698805,695,703,333
25764760,167,580,266
98383428,468,659,319
240774688,703,352,973
2479008,651,7,544
558027426,618,989,913
305922042,417,769,954
265625280,894,619,480
8439552,814,864,12
51601290,559,362,255
114914820,422,290,939
47208236,478,113,874
273775040,820,616,542
24962315,733,245,139
386757810,755,894,573
201818232,617,616,531
21826816,128,674,253
108271200,197,600,916
61175520,135,952,476
102149320,910,844,133
17895753,183,111,881
17153136,833,792,26
103564440,927,840,133
355989656,799,913,488
6140400,68,258,350
311018260,922,395,854
162164352,301,976,552
134264298,266,933,541
38692056,494,244,321
35645463,307,171,679
6453720,630,26,394
165967056,243,816,837
176168304,508,741,468
108279171,819,707,187
6066900,535,140,81
297826256,602,871,568
394148160,490,931,864
398563825,781,745,685
67916880,648,223,470
2608960,248,20,526
264346146,327,926,873
6486480,198,36,910
322972188,709,957,476
79561146,679,662,177
360851040,836,495,872
194111316,756,607,423
208524624,966,446,484
1120000,14,400,200
210714750,477,475,930
4074000,210,100,194
43030890,315,818,167
57123608,787,344,211
106916040,392,285,957
117874120,689,611,280
96163970,857,245,458
15714324,17,951,972
3062800,95,155,208
27997998,82,497,687
42736104,467,738,124
362542964,586,749,826
2500200,90,463,60
149090256,706,838,252
1313226,498,3,879
16030080,230,96,726
42470400,960,158,280
316090236,847,681,548
56087760,510,932,118
23880416,724,152,217
153748000,952,190,850
149904,694,18,12
47761056,596,108,742
90373272,473,456,419
352892358,551,663,966
27109674,381,354,201
42340320,270,726,216
1766124,158,138,81
4432050,67,147,450
215680,674,1,320
38022252,709,327,164
101543784,771,202,652
117829503,267,473,933
118703200,517,656,350
568676724,697,924,883
58575810,934,113,555
34244280,749,508,90
114923433,237,667,727
14742000,350,234,180
18877089,231,209,391
3034140,732,5,829
333305000,890,875,428
58436609,209,413,677
53949280,464,755,154
33641538,762,49,901
237029760,783,344,880
52358400,320,270,606
288242955,869,945,351
224695068,806,958,291
13053480,186,242,290
125812,886,2,71
39469500,75,716,735
558957680,628,932,955
84654958,778,467,233
12586626,114,447,247
27560925,921,133,225
126137088,672,948,198
14023878,862,17,957
114280560,515,603,368
133513920,540,808,306
177347007,271,817,801
293476032,984,578,516
97028096,352,292,944
139360320,996,165,848
61555420,965,431,148
337465170,917,470,783
23187450,690,235,143
623686180,905,754,914
428764700,889,700,689
57524247,909,523,121
137043816,479,786,364
6208896,46,192,703
164520938,269,977,626
115777276,634,697,262
25573632,213,536,224
155178030,205,807,938
75956272,973,119,656
103509054,781,333,398
30001950,363,475,174
69005872,919,304,247
1798752,96,457,41
18290880,54,464,730
25573296,393,581,112
6061608,152,633,63
24864236,134,361,514
725309760,907,980,816
67466013,527,417,307
157386240,414,990,384
174151341,819,259,821
60294753,207,643,453
107743356,206,593,882
22636080,80,447,633
81662848,802,296,344
11146608,681,264,62
262883390,605,757,574
59903776,818,92,796
230347000,940,725,338
156989745,297,807,655
68453100,270,405,626
482510990,754,977,655
34251984,321,108,988
203526890,922,371,595
74649057,633,119,991
2826600,673,84,50
23327910,965,306,79
20773452,343,206,294
56777138,446,163,781
274737372,606,658,689
30147707,307,283,347
62377000,190,980,335
9013680,72,535,234
97494320,385,304,833
181559,37,701,7
270877752,628,773,558
91137424,656,623,223
9845955,27,755,483
145111824,464,729,429
146132040,642,380,599
134346522,619,366,593
99548175,255,815,479
188955648,448,808,522
159881625,501,851,375
461795400,664,843,825
13049856,216,118,512
7281846,123,143,414
25300856,133,632,301
1817088,512,21,169
114586758,639,247,726
19341117,181,383,279
279105000,500,809,690
690548936,892,914,847
62426368,172,424,856
45222040,911,340,146
206004951,943,837,261
248330016,696,477,748
5425056,138,216,182
63297312,402,208,757
141332768,499,848,334
492697037,551,973,919
152263170,233,822,795
664806352,799,874,952
5071050,382,885,15
14179836,89,852,187
32557536,258,528,239
39161584,154,478,532
237092320,730,383,848
377882400,700,542,996
71355834,986,187,387
21973520,428,68,755
41361360,885,127,368
50286000,696,425,170
275043510,915,357,842
101206098,639,189,838
24903625,125,281,709
90562313,797,199,571
516630636,972,809,657
37503648,52,972,742
285109826,769,941,394
228234656,767,544,547
286973694,477,686,877
30325568,328,508,182
135659100,348,503,775
329357653,919,809,443
371259488,958,424,914
10168620,341,42,710
18666200,995,56,335
43768320,820,278,192
29078662,397,691,106
23171265,351,405,163
1972608,934,176,12
275140096,704,997,392
144023040,304,987,480
122390400,880,760,183
106204768,356,419,712
13518120,245,132,418
68325680,592,205,563
324513084,372,931,937
75989760,514,280,528
1079364,51,52,407
94958370,831,390,293
75067836,564,797,167
8897868,469,124,153
91778910,246,415,899
153256257,387,407,973
148401960,372,695,574
31565310,109,294,985
44282700,639,495,140
62713368,549,524,218
128350656,189,864,786
71763588,678,138,767
77137524,426,618,293
20558525,305,221,305
20533450,425,58,833
10501393,179,289,203
135395871,221,683,897
468458412,919,794,642
22665005,451,95,529
113156352,459,576,428
14917993,37,629,641
19970403,123,709,229
21270348,514,66,627
102362576,646,683,232
1073340,402,89,30
167445864,674,402,618
931528,26,689,52
19227240,684,937,30
51894528,392,672,197
1990212,87,817,28
93517700,311,388,775
5377580,86,845,74
283222170,627,945,478
337132400,965,397,880
92272180,605,838,182
130564649,641,347,587
71670555,561,501,255
207655980,310,778,861
28501792,484,68,866
36371916,588,711,87
77883120,595,144,909
52022736,822,586,108
107103750,169,650,975
117815984,221,572,932
85550256,612,353,396
2583320,145,262,68
177104736,498,956,372
93856560,347,336,805
5243112,14,412,909
83198886,701,786,151
57794910,446,815,159
99804096,333,892,336
252020580,470,751,714
9799608,641,637,24
80493855,843,565,169
254343936,952,736,363
99017100,273,585,620
4525857,133,597,57
468345735,803,585,997
5984138,86,467,149
1625640,93,23,760
166701600,845,548,360
17375904,728,52,459
7739520,24,695,464
77707680,428,267,680
51698880,619,960,87
259832144,988,946,278
78105984,656,902,132
162114810,530,897,341
27774768,723,49,784
205965000,920,375,597
6440096,904,26,274
144825120,892,902,180
270766860,491,780,707
417771810,639,930,703
81584104,892,973,94
13889520,48,573,505
545697594,978,753,741
30924936,113,362,756
1546744,226,58,118
126759094,658,913,211
404393535,629,819,785
124143264,926,392,342
610549164,972,983,639
10526208,132,128,623
426249432,782,618,882
141880942,361,838,469
135529134,663,571,358
176816250,675,806,325
99626560,880,166,682
47194800,240,335,587
39897270,327,735,166
2175030,30,143,507
74235231,411,987,183
57018780,531,130,826
28621736,394,286,254
43196268,769,453,124
1614844,428,77,49
48622440,466,185,564
199508430,935,318,671
394173862,571,698,989
30656190,435,167,422
9660840,424,49,465
325722453,931,839,417
292081380,930,421,746
32724320,454,106,680
90582464,944,298,322
79667920,908,205,428
14386040,823,40,437
2254017,173,129,101
108834000,510,970,220
43369400,452,202,475
23539602,813,31,934
2556420,311,274,30
78194604,404,433,447
131835900,268,525,937
205761726,414,701,709
1415460,10,186,761
355670068,724,689,713
304678017,423,777,927
50357677,83,821,739
1119052,877,2,638
47941560,489,172,570
85664580,246,359,970
41838552,392,201,531
79234960,697,490,232
132429660,290,814,561
44295680,605,416,176
538585986,851,939,674
23945718,53,771,586
112394940,428,305,861
435786,151,481,6
246908970,363,790,861
3270660,38,453,190
4948920,590,9,932
155520420,374,501,830
520545332,892,971,601
499319625,925,679,795
70579350,942,135,555
28332972,178,239,666
22445712,106,408,519
14605920,504,45,644
81399506,919,661,134
74807040,644,192,605
11009000,200,109,505
48590262,801,619,98
10810415,653,215,77
449769600,828,800,679
13446444,132,989,103
10543728,554,52,366
3177012,94,393,86
109261932,741,386,382
1325168,26,277,184
136854390,655,359,582
264360438,801,578,571
380081808,621,933,656
123414720,930,464,286
47959470,537,130,687
84188832,364,276,838
173446728,894,338,574
248878720,485,608,844
186840243,661,551,513
299883430,805,649,574
51525846,183,562,501
6395640,478,892,15
24190467,903,89,301
98759010,322,805,381
106891488,891,326,368
212856174,738,657,439
281212776,442,822,774
64145390,163,590,667
95288652,657,359,404
103658904,888,233,501
174972330,463,570,663
296558970,843,554,635
590976000,972,608,1000
78500216,601,563,232
165037632,236,857,816
306217212,581,668,789
52244109,967,667,81
38009850,355,258,415
35243550,813,850,51
2536000,160,25,634
28096466,106,661,401
75883164,713,196,543
55916910,595,414,227
274141785,615,809,551
119682515,461,379,685
136148958,622,297,737
156683424,489,527,608
12767964,44,591,491
863514456,987,919,952
187470424,821,782,292
60222500,545,125,884
98493808,241,574,712
73894002,838,119,741
12638582,719,22,799
82464712,148,817,682
187914245,719,313,835
57126160,590,266,364
3232740,537,430,14
72594090,859,270,313
55076694,241,246,929
164888724,742,259,858
300268800,802,900,416
364574656,736,578,857
427547040,472,930,974
265543740,748,441,805
277784386,506,751,731
196512000,600,736,445
323135904,752,546,787
62526464,208,854,352
56290936,233,404,598
577626553,841,917,749
252225512,316,994,803
231598932,569,428,951
32913000,900,690,53
17345200,421,515,80
37852320,321,536,220
664762560,920,782,924
69137766,834,151,549
19409336,596,857,38
273521269,643,907,469
20287828,251,334,242
130077792,468,444,626
197334402,951,359,578
74672380,566,790,167
209986480,380,661,836
210791676,516,607,673
323299473,463,811,861
1169980,427,137,20
64249584,463,392,354
129563844,596,233,933
263725308,434,726,837
159870480,422,440,861
165028500,845,630,310
61812183,97,683,933
104855040,615,768,222
53239680,316,780,216
327223952,902,662,548
64124000,85,820,920
5880301,349,83,203
10585208,436,122,199
444525120,766,624,930
21926268,84,873,299
35568120,115,789,392
301797696,788,632,606
80775240,507,569,280
6468000,77,560,150
34148100,322,210,505
45977761,647,397,179
262726398,979,306,877
19074510,117,595,274
13989024,567,771,32
131324080,365,796,452
62609778,199,454,693
204077772,353,954,606
216593580,358,903,670
230568384,712,824,393
188617500,830,909,250
66278580,255,362,718
161862960,472,355,966
55733040,495,227,496
129068862,442,893,327
8767440,972,10,902
43591018,823,373,142
26720379,409,183,357
81291450,449,255,710
399557340,702,658,865
282384000,925,960,318
285621980,379,980,769
1313312,88,182,82
197700690,509,726,535
1130528,686,8,206
185467590,495,462,811
33878064,484,114,614
84808992,743,492,232
36408000,592,150,410
36586652,314,782,149
457761392,902,632,803
262382400,760,504,685
11067595,665,17,979
7699800,100,246,313
43275504,458,508,186
163316790,459,910,391
8717996,503,619,28
54747576,468,402,291
57922422,246,241,977
198362570,842,265,889
37453570,110,383,889
1316304,198,8,831
57056886,501,703,162
139605923,557,263,953
20805960,434,94,510
13244000,860,175,88
6257612,274,601,38
60228036,594,129,786
1584968,308,166,31
5499760,56,427,230
12972000,575,96,235
199408200,393,590,860
197280,274,16,45
188397456,696,754,359
181010900,901,700,287
659500920,878,780,963
704105384,916,841,914
141888240,312,978,465
76365520,322,308,770
91638330,193,931,510
25138984,47,962,556
22588244,301,257,292
987168,104,14,678
321107724,959,393,852
59543316,246,339,714
1482192,12,188,657
5986368,547,228,48
31718456,302,121,868
74812220,980,787,97
62013392,674,106,868
107228485,455,509,463
176401160,961,353,520
12057400,95,668,190
10656360,65,594,276
2495812,44,131,433
629379212,671,973,964
33242560,122,655,416
730005984,984,879,844
101006976,742,709,192
41464800,156,300,886
322781652,969,487,684
526027896,691,873,872
115362264,856,807,167
312665836,574,866,629
71055840,827,480,179
115831100,307,539,700
112776840,863,264,495
46454070,766,933,65
68011020,420,231,701
7401940,130,166,343
40738698,273,399,374
57522500,865,175,380
55054755,315,447,391
83474688,902,241,384
24879075,237,323,325
240494058,399,791,762
15653651,367,193,221
337862250,765,605,730
7943520,190,67,624
233087832,727,657,488
96102000,843,190,600
5674710,318,43,415
126121995,453,807,345
44516992,248,863,208
21029580,285,559,132
19547424,598,36,908
15712158,42,781,479
37626303,429,383,229
9959760,174,120,477
23161320,117,980,202
11537214,109,598,177
226132980,901,890,282
73923000,601,250,492
10517104,26,472,857
84500848,344,934,263
75194400,970,380,204
589173810,786,761,985
20384490,283,98,735
85601880,315,804,338
14139180,111,965,132
134708860,962,335,418
23577024,57,562,736
225551340,903,543,460
31802240,185,544,316
279403968,802,608,573
21187800,790,60,447
181777600,680,328,815
27601200,792,697,50
435214000,881,650,760
917280,39,120,196
74900736,708,114,928
108956400,327,476,700
173936112,592,823,357
58699080,330,366,486
7282302,61,394,303
85540532,527,868,187
6256404,427,198,74
6217904,412,49,308
27336528,316,486,178
21756000,30,784,925
18556560,121,540,284
22695831,79,699,411
334351482,566,669,883
259011360,846,688,445
152762085,595,333,771
10029800,550,188,97
10934154,294,483,77
159671250,675,570,415
799932,3,623,428
23146000,71,326,1000
89533842,402,283,787
117032850,555,710,297
116709705,623,207,905
431745459,857,547,921
6449040,159,845,48
8353800,663,72,175
5808420,69,915,92
88795440,142,965,648
9309132,212,63,697
142317560,686,253,820
94954840,158,796,755
108311654,542,491,407
59076864,777,297,256
639240840,807,861,920
237249000,750,348,909
68238324,478,618,231
786688,878,2,448
38089278,486,433,181
42577470,453,723,130
600423,17,579,61
222691540,908,271,905
120616496,886,884,154
45204900,692,67,975
1375808,592,166,14
23218968,596,258,151
324714905,599,599,905
59225000,206,625,460
306679532,571,703,764
1644396,156,83,127
10543794,127,303,274
9648996,493,699,28
9868068,687,684,21
108014032,392,622,443
8556988,443,439,44
12930464,536,148,163
86736195,455,531,359
22189821,139,381,419
147998448,219,912,741
38480798,967,101,394
88576800,835,544,195
217514496,376,736,786
23644332,388,61,999
36296139,957,391,97
26728944,69,568,682
209486338,898,263,887
13612,332,41,1
5408000,200,520,52
45338475,507,175,511
10969250,425,178,145
46755192,394,682,174
2159136,357,24,252
16865856,192,987,89
2024460,207,60,163
18338544,294,904,69
177477164,479,422,878
382570720,710,952,566
554324100,697,964,825
9046323,213,429,99
254584876,562,917,494
5685750,15,722,525
162177791,593,491,557
302941520,784,545,709
502787450,775,814,797
152050815,677,465,483
39203040,920,268,159
8581248,764,52,216
18473058,261,86,823
106005888,592,216,829
286077920,548,620,842
68235480,369,670,276
93349907,323,779,371
52113390,353,777,190
61378512,334,741,248
147649152,266,826,672
35747550,678,57,925
12219900,210,110,529
58005030,291,310,643
82180108,367,629,356
112633920,240,518,906
1671355,53,35,901
38470380,370,258,403
146618780,245,737,812
32950320,236,260,537
311636430,335,966,963
112929300,165,732,935
366560154,782,643,729
58487520,824,169,420
63531294,419,222,683
56346136,943,194,308
108853240,877,290,428
349920,864,135,3
76241088,693,382,288
862729296,946,948,962
209457850,490,799,535
1324320,15,356,248
46740140,556,989,85
19962150,706,87,325
627745466,947,862,769
156013980,852,265,691
44105646,227,689,282
68764626,574,493,243
34584655,397,131,665
93910656,784,966,124
84088992,923,219,416
53565396,124,463,933
36879381,511,729,99
196093952,724,736,368
273281820,686,542,735
426544800,906,550,856
42278808,508,143,582
34248222,419,171,478
263098968,436,902,669
21226600,211,200,503
272231424,813,768,436
50222700,801,570,110
581404755,813,785,911
15399450,450,187,183
107472492,339,911,348
122549856,572,948,226
165617550,294,925,609
124928244,387,756,427
997983,21,219,217
267142896,636,493,852
22523760,840,82,327
17171190,731,870,27
53754372,279,196,983
208705536,871,416,576
34713690,219,242,655
20471073,157,887,147
17873705,269,97,685
150639720,714,770,274
10923150,707,25,618
457030332,834,759,722
1425690,438,21,155
41995852,458,361,254
56449960,830,98,694
3608775,15,645,373
51026248,434,884,133
29916192,544,69,797
49555000,212,250,935
422719959,547,823,939
3525138,222,79,201
131339936,161,962,848
14546168,371,377,104
35248240,466,122,620
19530000,500,620,63
147488200,290,862,590
389247806,674,769,751
122103688,161,812,934
11854080,840,98,144
19206720,104,342,540
421996575,847,975,511
173679480,340,666,767
209659257,549,521,733
1159152,124,19,492
34250424,52,727,906
31528640,848,52,715
366569280,462,928,855
11675685,255,211,217
546623442,821,787,846
231430300,860,503,535
177353486,323,937,586
9653634,194,57,873
15474335,593,85,307
4991490,139,95,378
44455021,299,157,947
364278000,750,557,872
73310980,745,674,146
93659554,746,223,563
21480792,489,136,323
117895624,254,484,959
2475088,686,164,22
35922900,975,61,604
22920075,103,989,225
125750016,252,552,904
486484082,998,839,581
286962975,493,995,585
5191452,436,147,81
15113930,377,95,422
680000,4,850,200
29257600,410,160,446
5898000,983,1000,6
10633920,848,66,190
61837248,552,418,268
63003600,516,185,660
63430122,994,267,239
75294000,423,200,890
233524200,520,611,735
356749155,797,735,609
41305104,282,204,718
172162944,944,204,894
435855420,546,885,902
24744279,991,861,29
16028280,810,582,34
157372908,839,196,957
85099896,567,514,292
110903976,694,386,414
3764688,107,733,48
6906120,390,466,38
70806960,446,162,980
23686208,196,728,166
33895125,55,747,825
1007340,12,515,163
51203116,799,148,433
9404010,413,23,990
203728,17,107,112
67793880,319,462,460
78457845,411,365,523
328872960,624,732,720
747600,2,600,623
49947408,398,249,504
615195000,810,980,775
11310327,309,249,147
575177400,955,840,717
767666144,833,992,929
123211968,704,771,227
67929246,154,459,961
47730636,349,174,786
351018540,985,684,521
57936384,762,297,256
13992733,461,239,127
174683264,496,662,532
2277660,187,60,203
19545232,94,376,553
163751940,866,990,191
33614595,835,189,213
92683304,406,434,526
17982720,224,90,892
79485472,136,718,814
536951400,804,925,722
232630032,633,892,412
135124464,181,906,824
19273816,961,109,184
121229120,628,254,760
117926604,837,398,354
180637248,528,356,961
48842256,263,219,848
399407645,611,983,665
718487000,946,980,775
43295616,273,224,708
15416164,943,268,61
204265680,445,584,786
115778274,989,654,179
1185065,691,49,35
2073600,32,675,96
350957208,556,931,678
209168400,336,673,925
13749750,27,679,750
12900690,785,747,22
200343708,731,828,331
21233047,877,31,781
17742240,999,370,48
128604896,526,592,413
20085624,36,897,622
15640800,399,112,350
150755360,980,328,469
12150992,322,212,178
246258792,984,713,351
26752628,434,74,833
57120000,150,544,700
72179952,624,883,131
8431136,608,49,283
453240648,679,876,762
52798980,381,410,338
89709660,270,713,466
149701158,863,207,838
26460000,630,42,1000
219368296,322,812,839
10554500,209,202,250
81033108,834,481,202
51798488,301,392,439
168482760,318,590,898
79325756,337,709,332
24726375,709,465,75
584588010,989,646,915
720678688,956,782,964
414151680,944,914,480
38316252,724,69,767
15147615,259,105,557
33449520,520,302,213
107510900,980,185,593
116472606,458,823,309
198174900,462,575,746
1207500,483,4,625
31701600,180,680,259
658175580,863,855,892
40309000,233,250,692
81999370,230,659,541
136218225,825,169,977
366520000,625,784,748
23010060,695,534,62
12932040,970,33,404
170072760,583,858,340
81116163,697,603,193
283915800,777,812,450
39794700,389,155,660
37522044,89,441,956
331001856,657,512,984
12679000,620,50,409
65316363,177,443,833
142679075,665,517,415
23897412,699,66,518
89019216,363,786,312
98501760,698,630,224
373161600,640,945,617
176354152,662,611,436
326433800,940,605,574
268174368,396,834,812
202271412,419,821,588
29347080,93,686,460
127448640,792,270,596
50476140,110,962,477
67707792,904,114,657
16301838,21,974,797
88862848,304,488,599
82608768,288,492,583
97994400,350,304,921
296923836,759,748,523
233053848,823,324,874
37537920,798,480,98
930172896,954,976,999
51303915,533,155,621
308849625,769,525,765
10556721,603,287,61
336739128,969,968,359
11796416,218,76,712
115681536,708,444,368
426720,254,7,240
95855760,931,440,234
33665100,170,246,805
70603650,447,585,270
26947250,275,410,239
137344320,463,618,480
227941070,658,877,395
148069200,489,757,400
269681440,665,874,464
7674480,198,380,102
11337480,818,154,90
425962875,667,655,975
19809660,390,466,109
119723184,504,954,249
111375550,275,421,962
181231128,554,932,351
205578000,423,810,600
5286120,217,696,35
397728936,643,639,968
300539750,875,398,863
59974317,171,529,663
